time,open,high,low,close,tick_volume,spread,real_volume
1614611700,1.20527,1.20527,1.2039900000000001,1.20404,1246,1,0
1614612600,1.20407,1.20475,1.20405,1.20467,976,1,0
1614613500,1.20466,1.2054,1.20456,1.20528,916,1,0
1614614400,1.20528,1.20691,1.20452,1.2057,1770,1,0
1614615300,1.20571,1.20571,1.20498,1.20552,1469,1,0
1614616200,1.20552,1.20562,1.20427,1.20427,2063,1,0
1614617100,1.20428,1.20558,1.204,1.20408,1831,1,0
1614618000,1.20408,1.2045,1.20278,1.20336,2887,1,0
1614618900,1.20336,1.20442,1.20335,1.20406,1770,1,0
1614619800,1.20406,1.20453,1.20371,1.20385,1313,1,0
1614620700,1.20386,1.20536,1.20386,1.20496,1995,1,0
1614621600,1.20495,1.20586,1.20493,1.20548,1607,1,0
1614622500,1.20548,1.20593,1.20533,1.20556,1149,1,0
1614623400,1.20553,1.20566,1.2048,1.20499,1112,1,0
1614624300,1.205,1.20551,1.20485,1.20536,891,1,0
1614625200,1.20536,1.20595,1.20528,1.2058,870,1,0
1614626100,1.20577,1.20611,1.20547,1.20552,1003,1,0
1614627000,1.20551,1.20551,1.20478,1.20492,1103,1,0
1614627900,1.20492,1.20514,1.20403,1.2040899999999999,865,1,0
1614628800,1.20408,1.20422,1.20328,1.2033,982,1,0
1614629700,1.20333,1.2041,1.20332,1.20404,716,1,0
1614630600,1.20404,1.2046000000000001,1.20401,1.20438,610,1,0
1614631500,1.20439,1.20472,1.20428,1.20444,499,1,0
1614632400,1.20444,1.2046000000000001,1.20436,1.20442,570,1,0
1614633300,1.20441,1.20447,1.20427,1.20437,395,1,0
1614634200,1.20437,1.20446,1.20421,1.20446,446,1,0
1614635100,1.20446,1.20514,1.2043300000000001,1.2046000000000001,731,1,0
1614636000,1.20461,1.2048,1.20436,1.20449,594,1,0
1614636900,1.2045,1.20481,1.20448,1.20469,398,1,0
1614637800,1.20469,1.20479,1.20453,1.20453,364,1,0
1614638700,1.20449,1.2046000000000001,1.20415,1.20445,967,1,0
1614639600,1.20447,1.20466,1.20443,1.20454,430,1,0
1614640500,1.20454,1.20459,1.2043,1.20449,301,1,0
1614641400,1.20449,1.20464,1.20445,1.2046000000000001,287,1,0
1614642300,1.20459,1.20496,1.20453,1.20488,375,1,0
1614643200,1.20488,1.20496,1.20441,1.20453,145,1,0
1614644100,1.20453,1.20464,1.20424,1.20457,234,11,0
1614645000,1.20457,1.20488,1.20454,1.2048,247,11,0
1614645900,1.2048,1.20504,1.20474,1.205,95,2,0
1614646800,1.20499,1.20506,1.20471,1.205,490,1,0
1614647700,1.205,1.20504,1.20483,1.20488,534,1,0
1614648600,1.20486,1.20498,1.20463,1.20465,434,1,0
1614649500,1.20464,1.2049,1.2045,1.20487,518,1,0
1614650400,1.20486,1.20492,1.20443,1.20463,713,1,0
1614651300,1.20465,1.20487,1.20455,1.20476,393,1,0
1614652200,1.20477,1.20483,1.2046000000000001,1.20469,409,1,0
1614653100,1.20469,1.20471,1.2038,1.20387,969,1,0
1614654000,1.20386,1.20408,1.20363,1.2037499999999999,708,1,0
1614654900,1.20374,1.20376,1.20307,1.20342,1116,1,0
1614655800,1.20342,1.20352,1.20289,1.20331,1021,1,0
1614656700,1.20331,1.20332,1.20271,1.20313,1085,1,0
1614657600,1.20313,1.20352,1.20301,1.20351,604,1,0
1614658500,1.20351,1.20356,1.2031100000000001,1.20339,641,1,0
1614659400,1.2033800000000001,1.20359,1.20322,1.20323,660,1,0
1614660300,1.20324,1.20341,1.20153,1.20214,1670,1,0
1614661200,1.20212,1.20246,1.20198,1.20217,1119,1,0
1614662100,1.20218,1.2024,1.20179,1.20229,1181,1,0
1614663000,1.20231,1.20266,1.20207,1.2024,1356,1,0
1614663900,1.2024,1.20275,1.20225,1.20266,603,1,0
1614664800,1.20266,1.20275,1.20245,1.20261,764,1,0
1614665700,1.20261,1.20268,1.20219,1.20223,563,1,0
1614666600,1.20221,1.20237,1.20205,1.20215,578,1,0
1614667500,1.2021600000000001,1.20219,1.20186,1.2021,697,1,0
1614668400,1.2021,1.20218,1.20174,1.20212,774,1,0
1614669300,1.20213,1.20217,1.2018,1.20195,800,1,0
1614670200,1.20195,1.20212,1.20164,1.20186,900,1,0
1614671100,1.20185,1.20241,1.20176,1.2021600000000001,920,1,0
1614672000,1.20217,1.20268,1.20207,1.2025299999999999,1019,1,0
1614672900,1.2025299999999999,1.20269,1.20239,1.2025299999999999,604,1,0
1614673800,1.20256,1.20259,1.20221,1.20245,502,1,0
1614674700,1.20245,1.20265,1.20201,1.20227,736,1,0
1614675600,1.2022599999999999,1.20232,1.20162,1.20191,1418,1,0
1614676500,1.2019,1.2019,1.20042,1.20174,1570,1,0
1614677400,1.20175,1.20178,1.2004,1.20044,1160,1,0
1614678300,1.20044,1.201,1.2003,1.20071,1329,1,0
1614679200,1.20072,1.20108,1.19998,1.20102,1415,1,0
1614680100,1.20102,1.20109,1.19992,1.20058,1363,1,0
1614681000,1.20059,1.20158,1.20059,1.20157,1252,1,0
1614681900,1.20156,1.20163,1.20018,1.20022,952,1,0
1614682800,1.20022,1.20058,1.19915,1.20053,1424,1,0
1614683700,1.20053,1.20074,1.20006,1.20057,1139,1,0
1614684600,1.20058,1.20138,1.20038,1.2012,1159,1,0
1614685500,1.20119,1.20145,1.20061,1.20061,1193,1,0
1614686400,1.20062,1.20126,1.2006000000000001,1.20121,1181,1,0
1614687300,1.20121,1.20238,1.20103,1.20202,1180,1,0
1614688200,1.202,1.20249,1.20187,1.2022599999999999,914,1,0
1614689100,1.2022599999999999,1.20264,1.20201,1.20235,843,1,0
1614690000,1.20235,1.20279,1.20204,1.20276,822,1,0
1614690900,1.20276,1.20285,1.20217,1.2025000000000001,815,1,0
1614691800,1.2025000000000001,1.20275,1.20224,1.20273,678,1,0
1614692700,1.20273,1.2037,1.20238,1.20316,991,1,0
1614693600,1.20316,1.20316,1.20251,1.20257,905,1,0
1614694500,1.20257,1.20304,1.20257,1.20269,804,1,0
1614695400,1.20271,1.20304,1.20242,1.20303,762,1,0
1614696300,1.203,1.20374,1.20282,1.20335,871,1,0
1614697200,1.20335,1.20341,1.20243,1.20272,1011,1,0
1614698100,1.20272,1.20301,1.20261,1.20294,907,1,0
1614699000,1.20293,1.20299,1.2022599999999999,1.2022599999999999,721,1,0
1614699900,1.20227,1.20321,1.20198,1.20291,1151,1,0
1614700800,1.20291,1.2037,1.2028,1.20361,925,1,0
1614701700,1.20361,1.20461,1.20361,1.20447,983,1,0
1614702600,1.20446,1.20462,1.20361,1.20392,1509,1,0
1614703500,1.20391,1.20448,1.20364,1.20426,1578,1,0
1614704400,1.20426,1.20456,1.20362,1.20388,1482,1,0
1614705300,1.20381,1.20398,1.2035,1.20395,1095,1,0
1614706200,1.20395,1.20419,1.20355,1.204,1129,1,0
1614707100,1.2039900000000001,1.20637,1.20384,1.20622,1696,1,0
1614708000,1.20622,1.20739,1.2059,1.20695,1803,1,0
1614708900,1.20695,1.20741,1.20681,1.2073800000000001,1332,1,0
1614709800,1.2073800000000001,1.20767,1.20689,1.20715,1211,1,0
1614710700,1.2071399999999999,1.20806,1.2070400000000001,1.20783,963,1,0
1614711600,1.20783,1.2081,1.20769,1.20771,806,1,0
1614712500,1.2077,1.20805,1.20767,1.20794,540,1,0
1614713400,1.20791,1.2080899999999999,1.2077499999999999,1.20784,535,1,0
1614714300,1.20784,1.20848,1.2078,1.20796,433,1,0
1614715200,1.20797,1.20872,1.20794,1.20851,724,1,0
1614716100,1.20852,1.20876,1.2083599999999999,1.20867,512,1,0
1614717000,1.20867,1.20892,1.20853,1.2086999999999999,515,1,0
1614717900,1.2086999999999999,1.20879,1.20852,1.20856,386,1,0
1614718800,1.20856,1.20867,1.20839,1.20843,484,1,0
1614719700,1.20842,1.20873,1.20834,1.20846,352,1,0
1614720600,1.20846,1.20849,1.20829,1.20839,257,1,0
1614721500,1.20839,1.20867,1.20818,1.20839,397,1,0
1614722400,1.20839,1.20942,1.20838,1.20922,467,1,0
1614723300,1.20922,1.20944,1.20906,1.20932,434,1,0
1614724200,1.20932,1.20935,1.20882,1.20891,420,1,0
1614725100,1.20891,1.20911,1.20885,1.20893,272,1,0
1614726000,1.20894,1.20903,1.2086999999999999,1.20871,292,1,0
1614726900,1.20871,1.209,1.20858,1.2088,217,1,0
1614727800,1.2088,1.20891,1.20866,1.20888,169,1,0
1614728700,1.20888,1.20906,1.20868,1.20893,404,1,0
1614729600,1.20898,1.20912,1.20871,1.20886,132,5,0
1614730500,1.20889,1.20905,1.20859,1.20861,213,3,0
1614731400,1.20868,1.20878,1.2082600000000001,1.20844,467,1,0
1614732300,1.20848,1.20858,1.20816,1.20838,321,7,0
1614733200,1.20837,1.20876,1.20832,1.20856,473,1,0
1614734100,1.20856,1.20885,1.2084,1.20846,308,1,0
1614735000,1.20848,1.20869,1.20842,1.20868,245,1,0
1614735900,1.20868,1.20869,1.20843,1.20848,196,1,0
1614736800,1.2085,1.20885,1.2083599999999999,1.20885,301,1,0
1614737700,1.20885,1.209,1.20855,1.20856,323,1,0
1614738600,1.20858,1.209,1.20855,1.20878,400,1,0
1614739500,1.20879,1.20898,1.20856,1.20865,374,1,0
1614740400,1.20865,1.2091,1.20848,1.2088,526,1,0
1614741300,1.20881,1.20934,1.20881,1.20891,451,1,0
1614742200,1.20891,1.20924,1.20878,1.20909,556,1,0
1614743100,1.20908,1.20928,1.20903,1.20914,315,1,0
1614744000,1.20914,1.2092100000000001,1.20852,1.20859,384,1,0
1614744900,1.20859,1.20873,1.20844,1.20847,286,1,0
1614745800,1.20848,1.20859,1.20838,1.20838,273,1,0
1614746700,1.2084,1.20858,1.20832,1.2083599999999999,310,1,0
1614747600,1.20837,1.20864,1.20833,1.20861,295,1,0
1614748500,1.2086000000000001,1.20863,1.20843,1.20853,201,1,0
1614749400,1.20853,1.20857,1.20831,1.20833,241,1,0
1614750300,1.20833,1.20854,1.2082600000000001,1.20829,220,1,0
1614751200,1.20829,1.20869,1.2082600000000001,1.20861,250,1,0
1614752100,1.20862,1.20878,1.20856,1.20868,220,0,0
1614753000,1.20871,1.20898,1.20863,1.20895,265,1,0
1614753900,1.20894,1.20895,1.20883,1.20886,189,1,0
1614754800,1.20885,1.20893,1.20862,1.20888,245,1,0
1614755700,1.20888,1.20892,1.20864,1.20866,223,1,0
1614756600,1.20866,1.20882,1.20855,1.20861,332,1,0
1614757500,1.2086000000000001,1.20866,1.20842,1.20842,253,1,0
1614758400,1.20842,1.20851,1.2081,1.20812,338,1,0
1614759300,1.20812,1.20817,1.20791,1.20793,309,1,0
1614760200,1.20795,1.20824,1.20793,1.20816,340,1,0
1614761100,1.20816,1.20857,1.20812,1.20823,319,1,0
1614762000,1.20821,1.20868,1.20805,1.20828,554,1,0
1614762900,1.20828,1.20959,1.2082600000000001,1.20937,891,1,0
1614763800,1.20938,1.21078,1.20914,1.21008,1091,1,0
1614764700,1.21008,1.21029,1.20936,1.20936,851,1,0
1614765600,1.20936,1.20941,1.2082600000000001,1.20841,1229,1,0
1614766500,1.20841,1.2086000000000001,1.20774,1.20791,1071,1,0
1614767400,1.20792,1.20831,1.20743,1.20769,961,1,0
1614768300,1.2077,1.20846,1.2074,1.20754,904,1,0
1614769200,1.20754,1.20833,1.2075,1.20831,678,1,0
1614770100,1.20831,1.2086999999999999,1.20804,1.20851,777,1,0
1614771000,1.20851,1.21132,1.20831,1.21098,1947,1,0
1614771900,1.21096,1.21105,1.21012,1.21015,1480,1,0
1614772800,1.21012,1.21033,1.2093,1.20959,1028,1,0
1614773700,1.20956,1.2098200000000001,1.20917,1.20944,821,1,0
1614774600,1.20945,1.20948,1.20851,1.20867,979,1,0
1614775500,1.20866,1.20909,1.20822,1.20833,806,1,0
1614776400,1.20834,1.20844,1.20781,1.20833,822,1,0
1614777300,1.20837,1.20846,1.2077499999999999,1.20804,816,1,0
1614778200,1.20804,1.20823,1.20667,1.20688,1180,1,0
1614779100,1.20689,1.20712,1.20598,1.20622,1057,1,0
1614780000,1.20622,1.20646,1.20584,1.20634,767,1,0
1614780900,1.20637,1.20662,1.20625,1.20638,596,1,0
1614781800,1.20638,1.20683,1.2062,1.20683,621,1,0
1614782700,1.20683,1.20683,1.20623,1.20634,823,1,0
1614783600,1.20634,1.20654,1.2043300000000001,1.20479,1640,1,0
1614784500,1.20479,1.20576,1.20475,1.20501,1772,1,0
1614785400,1.20505,1.20542,1.20466,1.20488,1394,1,0
1614786300,1.20488,1.20561,1.20474,1.20545,1188,1,0
1614787200,1.20546,1.2056,1.20462,1.20483,1212,1,0
1614788100,1.20483,1.20553,1.20429,1.20545,1352,1,0
1614789000,1.20543,1.2062599999999999,1.2053099999999999,1.20546,1801,1,0
1614789900,1.20546,1.206,1.20515,1.20538,1818,1,0
1614790800,1.20534,1.20636,1.20527,1.20552,2396,1,0
1614791700,1.20552,1.20571,1.20468,1.2052,1993,1,0
1614792600,1.20519,1.20636,1.20501,1.20569,1861,1,0
1614793500,1.20569,1.20753,1.20566,1.20729,2123,1,0
1614794400,1.2073,1.20802,1.20718,1.20774,1592,1,0
1614795300,1.20774,1.20792,1.20715,1.20783,1051,1,0
1614796200,1.20784,1.20806,1.2074,1.20751,970,1,0
1614797100,1.20751,1.20767,1.20722,1.20731,874,1,0
1614798000,1.20731,1.20732,1.20666,1.20697,1118,1,0
1614798900,1.20693,1.20717,1.20662,1.20674,743,1,0
1614799800,1.20674,1.20711,1.20664,1.2068,584,1,0
1614800700,1.2068,1.20726,1.2065299999999999,1.20703,715,1,0
1614801600,1.20701,1.20749,1.20685,1.20732,789,1,0
1614802500,1.20731,1.2078,1.20713,1.20766,725,1,0
1614803400,1.20767,1.20785,1.20751,1.20751,709,1,0
1614804300,1.2075,1.20756,1.20715,1.20726,529,1,0
1614805200,1.20726,1.20727,1.20674,1.20684,680,1,0
1614806100,1.20684,1.20685,1.20644,1.20663,691,1,0
1614807000,1.20663,1.2070400000000001,1.20641,1.20692,749,1,0
1614807900,1.20693,1.20725,1.20649,1.20651,771,1,0
1614808800,1.2065,1.20729,1.20644,1.20722,878,1,0
1614809700,1.2072,1.20722,1.20675,1.2069,709,1,0
1614810600,1.2069,1.20702,1.20665,1.2067700000000001,558,1,0
1614811500,1.20679,1.20701,1.20615,1.20623,602,1,0
1614812400,1.20624,1.20663,1.20619,1.20658,494,1,0
1614813300,1.20658,1.20665,1.2062599999999999,1.20628,200,1,0
1614814200,1.20628,1.2064300000000001,1.2062599999999999,1.20635,236,1,0
1614815100,1.20624,1.20635,1.20614,1.20627,310,1,0
1614816000,1.20627,1.2065299999999999,1.20611,1.2065,58,8,0
1614816900,1.2065,1.20652,1.20621,1.2063,194,8,0
1614817800,1.20632,1.20636,1.20593,1.20622,239,3,0
1614818700,1.20622,1.2063,1.20615,1.20624,259,3,0
1614819600,1.20624,1.20662,1.20614,1.20615,450,1,0
1614820500,1.20615,1.20617,1.20434,1.20484,782,1,0
1614821400,1.20487,1.20528,1.20485,1.20519,543,1,0
1614822300,1.20519,1.20533,1.20464,1.20464,382,1,0
1614823200,1.20463,1.20579,1.20463,1.20563,570,1,0
1614824100,1.20562,1.20598,1.20546,1.20556,492,1,0
1614825000,1.20556,1.20608,1.20556,1.20591,568,1,0
1614825900,1.2059199999999999,1.20618,1.20578,1.20595,604,1,0
1614826800,1.20595,1.20611,1.20505,1.20505,812,1,0
1614827700,1.20505,1.20527,1.2046999999999999,1.20486,593,1,0
1614828600,1.20488,1.20572,1.20486,1.20552,616,1,0
1614829500,1.20552,1.2062,1.20546,1.2062,582,1,0
1614830400,1.20619,1.20632,1.2058,1.20595,481,1,0
1614831300,1.20595,1.20597,1.20538,1.20541,597,1,0
1614832200,1.20543,1.20547,1.20493,1.20528,559,1,0
1614833100,1.20529,1.20561,1.20504,1.20539,596,1,0
1614834000,1.2054,1.20554,1.20522,1.20539,386,1,0
1614834900,1.20539,1.20549,1.20522,1.20549,332,1,0
1614835800,1.2055,1.2055,1.20489,1.20503,438,1,0
1614836700,1.20503,1.20533,1.20486,1.20487,406,1,0
1614837600,1.20488,1.20516,1.20467,1.20473,681,1,0
1614838500,1.20472,1.20508,1.20436,1.20495,699,1,0
1614839400,1.20496,1.20533,1.20479,1.20527,442,1,0
1614840300,1.20528,1.20552,1.20505,1.20552,463,1,0
1614841200,1.20554,1.20556,1.2052,1.20535,510,1,0
1614842100,1.20534,1.20581,1.20533,1.20556,569,1,0
1614843000,1.20556,1.20597,1.2055,1.20578,522,1,0
1614843900,1.20575,1.20594,1.20552,1.20563,479,1,0
1614844800,1.20563,1.20601,1.2055,1.20579,516,1,0
1614845700,1.2058,1.20605,1.20572,1.20604,475,1,0
1614846600,1.20604,1.20615,1.20558,1.20562,511,1,0
1614847500,1.20563,1.20615,1.20557,1.20613,541,1,0
1614848400,1.20613,1.20623,1.20537,1.20563,827,1,0
1614849300,1.20561,1.20577,1.20523,1.20538,762,1,0
1614850200,1.20537,1.20593,1.20524,1.20572,702,1,0
1614851100,1.2057,1.20585,1.20516,1.20522,756,1,0
1614852000,1.20522,1.2058,1.20446,1.2049,1249,1,0
1614852900,1.20489,1.20541,1.2040899999999999,1.20438,1250,1,0
1614853800,1.20437,1.20492,1.2037200000000001,1.20393,1528,1,0
1614854700,1.20394,1.2044,1.20364,1.20406,1209,1,0
1614855600,1.20407,1.2042,1.20354,1.20368,1061,1,0
1614856500,1.20367,1.20405,1.20269,1.20335,983,1,0
1614857400,1.20336,1.2037499999999999,1.20298,1.20298,926,1,0
1614858300,1.20298,1.20341,1.20267,1.20326,1051,1,0
1614859200,1.20325,1.20362,1.2031399999999999,1.20318,848,1,0
1614860100,1.2032,1.20418,1.20316,1.20416,944,1,0
1614861000,1.20416,1.20436,1.2037200000000001,1.20415,1015,1,0
1614861900,1.20415,1.20489,1.20405,1.20489,1141,1,0
1614862800,1.20489,1.20491,1.20402,1.20419,1018,1,0
1614863700,1.20419,1.2045,1.20373,1.20422,722,1,0
1614864600,1.20422,1.20423,1.20351,1.20371,872,1,0
1614865500,1.20369,1.20408,1.20341,1.2034799999999999,802,1,0
1614866400,1.20347,1.20387,1.20343,1.20383,727,1,0
1614867300,1.20383,1.20404,1.20333,1.20336,754,1,0
1614868200,1.20336,1.2034799999999999,1.20292,1.20334,856,1,0
1614869100,1.2033800000000001,1.20347,1.20276,1.20324,974,1,0
1614870000,1.20323,1.20359,1.2031399999999999,1.20341,1097,1,0
1614870900,1.20341,1.20374,1.20336,1.20351,682,1,0
1614871800,1.20351,1.20384,1.20317,1.20334,1174,1,0
1614872700,1.20334,1.20368,1.2028,1.20358,946,1,0
1614873600,1.20358,1.20407,1.20351,1.20402,856,1,0
1614874500,1.20402,1.20414,1.20336,1.20342,933,1,0
1614875400,1.20342,1.20426,1.2033,1.20418,1304,1,0
1614876300,1.20418,1.20425,1.20368,1.20382,1263,1,0
1614877200,1.2038,1.20407,1.20317,1.20359,1438,1,0
1614878100,1.20362,1.20362,1.20225,1.20289,1469,1,0
1614879000,1.20289,1.2035,1.20235,1.20334,1423,1,0
1614879900,1.20334,1.20444,1.20266,1.2039900000000001,1773,1,0
1614880800,1.20398,1.20458,1.20389,1.20446,1544,1,0
1614881700,1.20446,1.2048,1.20421,1.20476,1041,1,0
1614882600,1.20476,1.20536,1.20458,1.2048,1275,1,0
1614883500,1.20479,1.20505,1.20435,1.20439,829,1,0
1614884400,1.20439,1.20465,1.20318,1.20396,1295,1,0
1614885300,1.20397,1.20498,1.20106,1.2016499999999999,3248,1,0
1614886200,1.2016499999999999,1.20188,1.20017,1.20068,3349,1,0
1614887100,1.20068,1.20068,1.19901,1.1994,3172,1,0
1614888000,1.1994,1.2,1.19758,1.19821,2825,1,0
1614888900,1.19822,1.19886,1.1973,1.19886,2756,1,0
1614889800,1.19884,1.19886,1.19779,1.19805,2148,1,0
1614890700,1.19805,1.19812,1.19655,1.19683,2196,1,0
1614891600,1.19683,1.19764,1.19682,1.19717,1698,1,0
1614892500,1.19718,1.19791,1.1968,1.19746,1515,1,0
1614893400,1.19746,1.19768,1.19684,1.19737,1357,1,0
1614894300,1.19735,1.1976499999999999,1.19645,1.19661,1524,1,0
1614895200,1.1966,1.19718,1.19629,1.19697,1431,1,0
1614896100,1.19693,1.1971,1.19616,1.19707,1356,1,0
1614897000,1.19703,1.19725,1.19666,1.19718,1076,1,0
1614897900,1.1972,1.19726,1.1966,1.19707,1094,1,0
1614898800,1.19706,1.1974,1.1969,1.19716,488,1,0
1614899700,1.19715,1.19726,1.19679,1.19712,272,1,0
1614900600,1.19713,1.19752,1.19707,1.19731,432,1,0
1614901500,1.19732,1.19735,1.19688,1.1969400000000001,321,1,0
1614902400,1.1968,1.1974,1.19651,1.1972,131,8,0
1614903300,1.19719,1.1973799999999999,1.19713,1.19725,86,9,0
1614904200,1.19725,1.19737,1.19697,1.19717,125,10,0
1614905100,1.19719,1.19767,1.19718,1.19742,570,9,0
1614906000,1.1974,1.19745,1.1963,1.19674,946,1,0
1614906900,1.19673,1.19678,1.19605,1.19646,528,1,0
1614907800,1.19646,1.19674,1.19626,1.19664,345,1,0
1614908700,1.19664,1.19672,1.19615,1.19671,268,1,0
1614909600,1.19666,1.19686,1.19629,1.19645,675,1,0
1614910500,1.19645,1.19663,1.19635,1.19642,534,1,0
1614911400,1.1964299999999999,1.19644,1.1956,1.19638,745,1,0
1614912300,1.19638,1.19668,1.19621,1.19664,656,1,0
1614913200,1.19665,1.19665,1.19546,1.19564,1005,1,0
1614914100,1.19562,1.19591,1.1953,1.19587,664,1,0
1614915000,1.19587,1.19619,1.19561,1.19616,653,1,0
1614915900,1.19616,1.1963,1.1960600000000001,1.1960600000000001,503,1,0
1614916800,1.1960600000000001,1.19616,1.19515,1.19528,566,1,0
1614917700,1.19528,1.19566,1.19523,1.19547,458,1,0
1614918600,1.1954799999999999,1.19569,1.19537,1.19564,472,1,0
1614919500,1.19564,1.19635,1.19563,1.1963300000000001,465,1,0
1614920400,1.19632,1.19634,1.19583,1.19617,531,1,0
1614921300,1.19617,1.19629,1.19594,1.19618,556,1,0
1614922200,1.19618,1.19647,1.19614,1.19632,481,1,0
1614923100,1.19632,1.19638,1.19624,1.19625,422,1,0
1614924000,1.19625,1.19635,1.19597,1.19599,448,1,0
1614924900,1.19599,1.196,1.19576,1.1958,500,1,0
1614925800,1.19579,1.19586,1.19555,1.19564,387,1,0
1614926700,1.19566,1.19571,1.19552,1.19563,407,1,0
1614927600,1.19562,1.19592,1.19562,1.19577,392,1,0
1614928500,1.19578,1.19597,1.19571,1.19593,296,1,0
1614929400,1.19592,1.19618,1.19587,1.1959,513,1,0
1614930300,1.1959,1.19619,1.19578,1.19596,524,1,0
